CITY,SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,EARFCN,PCI,PSS,SSS,TAC,VENDOR,LONGITUDE,LATITUDE,STYLE,AZIMUTH,HEIGHT,ELECTTILT,MECHTILT,TOTLETILT
三门峡,124924-2,三门峡义马香山南街-HLHF-3,124924,三门峡义马香山南街-HLHF,38400,477,0,159,14419,华为,111.871824,34.738943,宏站,190,30,6,3,9
三门峡,124925-0,三门峡陕县甘棠公园东-HLHF-1,124925,三门峡陕县甘棠公园东-HLHF,38400,38,2,12,14387,华为,111.09433,34.72406,宏站,0,30,6,3,9
三门峡,124925-1,三门峡陕县甘棠公园东-HLHF-2,124925,三门峡陕县甘棠公园东-HLHF,38400,36,0,12,14387,华为,111.09433,34.72406,宏站,120,30,6,3,9
三门峡,124925-2,三门峡陕县甘棠公园东-HLHF-3,124925,三门峡陕县甘棠公园东-HLHF,38400,37,1,12,14387,华为,111.09433,34.72406,宏站,240,30,6,3,9
三门峡,124926-0,三门峡陕县体育馆南-HLHF-1,124926,三门峡陕县体育馆南-HLHF,38400,254,2,84,14387,华为,111.08141,34.71613,宏站,70,30,6,3,9
三门峡,124926-1,三门峡陕县体育馆南-HLHF-2,124926,三门峡陕县体育馆南-HLHF,38400,252,0,84,14387,华为,111.08141,34.71613,宏站,170,30,6,3,9
三门峡,124926-2,三门峡陕县体育馆南-HLHF-3,124926,三门峡陕县体育馆南-HLHF,38400,253,1,84,14387,华为,111.08141,34.71613,宏站,290,30,6,3,9
三门峡,124927-0,三门峡陕县政法花园-HLHF-1,124927,三门峡陕县政法花园-HLHF,38400,94,1,31,14387,华为,111.086743,34.712785,宏站,0,30,6,3,9
三门峡,124927-1,三门峡陕县政法花园-HLHF-2,124927,三门峡陕县政法花园-HLHF,38400,93,0,31,14387,华为,111.086743,34.712785,宏站,120,30,6,3,9
三门峡,124927-2,三门峡陕县政法花园-HLHF-3,124927,三门峡陕县政法花园-HLHF,38400,95,2,31,14387,华为,111.086743,34.712785,宏站,240,30,6,3,9
三门峡,15104-128,三门峡虹桥电器-HLHD-1,15104,三门峡虹桥电器-HLHD,37900,161,2,53,18834,华为,111.201637,34.77869,宏站,20,40,6,3,9
三门峡,15104-129,三门峡虹桥电器-HLHD-2,15104,三门峡虹桥电器-HLHD,37900,160,1,53,18834,华为,111.201637,34.77869,宏站,190,40,6,3,9
三门峡,15104-130,三门峡虹桥电器-HLHD-3,15104,三门峡虹桥电器-HLHD,37900,159,0,53,18834,华为,111.201637,34.77869,宏站,315,40,6,3,9
三门峡,15105-128,三门峡盐业局-HLHF-1,15105,三门峡盐业局-HLHF,38400,490,1,163,14371,华为,111.18971,34.76697,宏站,0,21,6,1,7
三门峡,15105-129,三门峡盐业局-HLHF-2,15105,三门峡盐业局-HLHF,38400,489,0,163,14371,华为,111.18971,34.76697,宏站,120,21,6,3,9
三门峡,15105-130,三门峡盐业局-HLHF-3,15105,三门峡盐业局-HLHF,38400,491,2,163,14371,华为,111.18971,34.76697,宏站,240,21,6,1,7
三门峡,15106-128,三门峡植物园南门-HLHF-1,15106,三门峡植物园南门-HLHF,38400,476,2,158,14371,华为,111.20999,34.76171,宏站,30,28,6,3,9
三门峡,15106-129,三门峡植物园南门-HLHF-2,15106,三门峡植物园南门-HLHF,38400,475,1,158,14371,华为,111.20999,34.76171,宏站,120,28,6,3,9
三门峡,15106-130,三门峡植物园南门-HLHF-3,15106,三门峡植物园南门-HLHF,38400,474,0,158,14371,华为,111.20999,34.76171,宏站,270,28,6,3,9
三门峡,15107-128,三门峡灵宝铜箔厂北-HLHF-1,15107,三门峡灵宝铜箔厂北-HLHF,38400,78,0,26,18838,华为,110.85848,34.51544,宏站,10,28,6,3,9
三门峡,15107-129,三门峡灵宝铜箔厂北-HLHF-2,15107,三门峡灵宝铜箔厂北-HLHF,38400,80,2,26,18838,华为,110.85848,34.51544,宏站,100,28,6,3,9
三门峡,15107-130,三门峡灵宝铜箔厂北-HLHF-3,15107,三门峡灵宝铜箔厂北-HLHF,38400,79,1,26,18838,华为,110.85848,34.51544,宏站,180,28,6,3,9
三门峡,15107-3,三门峡灵宝铜箔厂北-HLHD-4,15107,三门峡灵宝铜箔厂北-HLHF,37900,237,0,79,18838,华为,110.85848,34.51544,宏站,10,28,6,3,9
三门峡,15107-4,三门峡灵宝铜箔厂北-HLHD-5,15107,三门峡灵宝铜箔厂北-HLHF,37900,238,1,79,18838,华为,110.85848,34.51544,宏站,100,28,6,3,9
三门峡,15107-5,三门峡灵宝铜箔厂北-HLHD-6,15107,三门峡灵宝铜箔厂北-HLHF,37900,239,2,79,18838,华为,110.85848,34.51544,宏站,180,28,6,3,9
三门峡,15108-128,三门峡灵宝西华村二-HLHF-1,15108,三门峡灵宝西华村二-HLHF,38400,501,0,167,18838,华为,110.860369,34.525329,宏站,350,28,6,3,9
三门峡,15108-129,三门峡灵宝西华村二-HLHF-2,15108,三门峡灵宝西华村二-HLHF,38400,503,2,167,18838,华为,110.860369,34.525329,宏站,70,28,6,3,9
三门峡,15108-130,三门峡灵宝西华村二-HLHF-3,15108,三门峡灵宝西华村二-HLHF,38400,502,1,167,18838,华为,110.860369,34.525329,宏站,220,28,6,1,7
三门峡,15109-128,三门峡卢氏西关建材市场-HLHF-1,15109,三门峡卢氏西关建材市场-HLHF,38400,440,2,146,18839,华为,111.032616,34.045403,宏站,30,23,6,3,9
三门峡,15109-129,三门峡卢氏西关建材市场-HLHF-2,15109,三门峡卢氏西关建材市场-HLHF,38400,439,1,146,18839,华为,111.032616,34.045403,宏站,150,23,6,3,9
三门峡,15109-130,三门峡卢氏西关建材市场-HLHF-3,15109,三门峡卢氏西关建材市场-HLHF,38400,438,0,146,18839,华为,111.032616,34.045403,宏站,260,23,6,3,9
三门峡,15110-128,三门峡卢氏南新村小区-HLHF-1,15110,三门峡卢氏南新村小区-HLHF,38400,325,1,108,18839,华为,111.05444,34.04922,宏站,20,24,6,3,9
三门峡,15110-129,三门峡卢氏南新村小区-HLHF-2,15110,三门峡卢氏南新村小区-HLHF,38400,326,2,108,18839,华为,111.05444,34.04922,宏站,200,24,6,3,9
三门峡,15110-130,三门峡卢氏南新村小区-HLHF-3,15110,三门峡卢氏南新村小区-HLHF,38400,324,0,108,18839,华为,111.05444,34.04922,宏站,280,24,6,3,9
三门峡,15111-128,三门峡卢氏黑马渠-HLHF-1,15111,三门峡卢氏黑马渠-HLHF,38400,115,1,38,18839,华为,111.03274,34.05273,宏站,310,18,6,3,9
三门峡,15111-129,三门峡卢氏黑马渠-HLHF-2,15111,三门峡卢氏黑马渠-HLHF,38400,116,2,38,18839,华为,111.03274,34.05273,宏站,85,18,6,3,9
三门峡,15111-130,三门峡卢氏黑马渠-HLHF-3,15111,三门峡卢氏黑马渠-HLHF,38400,114,0,38,18839,华为,111.03274,34.05273,宏站,190,18,6,3,9
三门峡,15112-128,三门峡渑池韶园-HLHF-1,15112,三门峡渑池韶园-HLHF,38400,445,1,148,14531,华为,111.75081,34.77964,宏站,50,38,6,3,9
三门峡,15112-129,三门峡渑池韶园-HLHF-2,15112,三门峡渑池韶园-HLHF,38400,444,0,148,14531,华为,111.75081,34.77964,宏站,120,38,6,3,9
三门峡,15112-130,三门峡渑池韶园-HLHF-3,15112,三门峡渑池韶园-HLHF,38400,446,2,148,14531,华为,111.75081,34.77964,宏站,200,38,6,3,9
三门峡,15113-128,三门峡义马金银叶小区-HLHF-1,15113,三门峡义马金银叶小区-HLHF,38400,136,1,45,14419,华为,111.86215,34.75768,宏站,40,33,6,3,9
三门峡,15113-129,三门峡义马金银叶小区-HLHF-2,15113,三门峡义马金银叶小区-HLHF,38400,135,0,45,14419,华为,111.86215,34.75768,宏站,140,33,6,3,9
三门峡,15113-130,三门峡义马金银叶小区-HLHF-3,15113,三门峡义马金银叶小区-HLHF,38400,137,2,45,14419,华为,111.86215,34.75768,宏站,280,33,6,3,9
三门峡,15113-3,三门峡义马金银叶小区-HLHD-4,15113,三门峡义马金银叶小区-HLHF,37900,282,0,94,14419,华为,111.86215,34.75768,宏站,40,33,6,3,9
三门峡,15113-4,三门峡义马金银叶小区-HLHD-5,15113,三门峡义马金银叶小区-HLHF,37900,283,1,94,14419,华为,111.86215,34.75768,宏站,140,33,6,3,9
三门峡,15113-5,三门峡义马金银叶小区-HLHD-6,15113,三门峡义马金银叶小区-HLHF,37900,284,2,94,14419,华为,111.86215,34.75768,宏站,280,33,6,3,9
三门峡,15114-128,三门峡义马兴苑小区-HLHF-1,15114,三门峡义马兴苑小区-HLHF,38400,318,0,106,14419,华为,111.877818,34.74669,宏站,130,28,6,3,9
三门峡,15114-129,三门峡义马兴苑小区-HLHF-2,15114,三门峡义马兴苑小区-HLHF,38400,319,1,106,14419,华为,111.877818,34.74669,宏站,230,28,6,3,9
三门峡,15114-130,三门峡义马兴苑小区-HLHF-3,15114,三门峡义马兴苑小区-HLHF,38400,320,2,106,14419,华为,111.877818,34.74669,宏站,320,28,6,3,9
三门峡,15115-128,三门峡义马三十里铺陶瓷城-HLHF-1,15115,三门峡义马三十里铺陶瓷城-HLHF,38400,433,1,144,14419,华为,111.89104,34.73667,宏站,100,33,6,3,9
三门峡,15115-129,三门峡义马三十里铺陶瓷城-HLHF-2,15115,三门峡义马三十里铺陶瓷城-HLHF,38400,434,2,144,14419,华为,111.89104,34.73667,宏站,180,33,6,3,9
三门峡,15115-130,三门峡义马三十里铺陶瓷城-HLHF-3,15115,三门峡义马三十里铺陶瓷城-HLHF,38400,432,0,144,14419,华为,111.89104,34.73667,宏站,270,33,6,3,9
三门峡,15116-128,三门峡义马天禾小区-HLHF-1,15116,三门峡义马天禾小区-HLHF,38400,45,0,15,14419,华为,111.88469,34.74169,宏站,50,33,6,3,9
三门峡,15116-129,三门峡义马天禾小区-HLHF-2,15116,三门峡义马天禾小区-HLHF,38400,46,1,15,14419,华为,111.88469,34.74169,宏站,120,33,6,3,9
三门峡,15116-130,三门峡义马天禾小区-HLHF-3,15116,三门峡义马天禾小区-HLHF,38400,47,2,15,14419,华为,111.88469,34.74169,宏站,220,33,6,3,9
三门峡,15117-128,三门峡义马千秋四组-HLHF-1,15117,三门峡义马千秋四组-HLHF,38400,442,1,147,14419,华为,111.87558,34.73491,宏站,80,33,6,3,9
三门峡,15117-129,三门峡义马千秋四组-HLHF-2,15117,三门峡义马千秋四组-HLHF,38400,441,0,147,14419,华为,111.87558,34.73491,宏站,210,33,6,3,9
三门峡,15117-130,三门峡义马千秋四组-HLHF-3,15117,三门峡义马千秋四组-HLHF,38400,443,2,147,14419,华为,111.87558,34.73491,宏站,320,33,6,3,9
三门峡,15119-128,三门峡灵宝车窑新村北-HLHF-1,15119,三门峡灵宝车窑新村北-HLHF,38400,149,2,49,14499,华为,110.902785,34.537862,宏站,90,38,6,2,8
三门峡,15119-129,三门峡灵宝车窑新村北-HLHF-2,15119,三门峡灵宝车窑新村北-HLHF,38400,148,1,49,14499,华为,110.902785,34.537862,宏站,180,38,6,2,8
三门峡,15119-130,三门峡灵宝车窑新村北-HLHF-3,15119,三门峡灵宝车窑新村北-HLHF,38400,147,0,49,14499,华为,110.902785,34.537862,宏站,280,38,6,4,10
三门峡,15120-128,三门峡灵宝三小-HLHF-1,15120,三门峡灵宝三小-HLHF,38400,31,1,10,14483,华为,110.890054,34.532804,宏站,70,26,6,2,8
三门峡,15120-129,三门峡灵宝三小-HLHF-2,15120,三门峡灵宝三小-HLHF,38400,32,2,10,14483,华为,110.890054,34.532804,宏站,170,26,6,3,9
三门峡,15120-130,三门峡灵宝三小-HLHF-3,15120,三门峡灵宝三小-HLHF,38400,30,0,10,14483,华为,110.890054,34.532804,宏站,320,26,6,6,12
三门峡,15121-128,三门峡渑池万洋国际-HLHF-1,15121,三门峡渑池万洋国际-HLHF,38400,110,2,36,14563,华为,111.79685,34.75784,宏站,0,25,6,3,9
三门峡,15121-129,三门峡渑池万洋国际-HLHF-2,15121,三门峡渑池万洋国际-HLHF,38400,108,0,36,14563,华为,111.79685,34.75784,宏站,120,25,6,3,9
三门峡,15121-130,三门峡渑池万洋国际-HLHF-3,15121,三门峡渑池万洋国际-HLHF,38400,109,1,36,14563,华为,111.79685,34.75784,宏站,240,25,6,3,9
三门峡,15122-128,三门峡灵宝新华书店-HLHF-1,15122,三门峡灵宝新华书店-HLHF,38400,226,1,75,18838,华为,110.870787,34.531902,宏站,0,17,6,3,9
三门峡,15122-129,三门峡灵宝新华书店-HLHF-2,15122,三门峡灵宝新华书店-HLHF,38400,225,0,75,18838,华为,110.870787,34.531902,宏站,120,17,6,3,9
三门峡,15122-130,三门峡灵宝新华书店-HLHF-3,15122,三门峡灵宝新华书店-HLHF,38400,227,2,75,18838,华为,110.870787,34.531902,宏站,240,17,6,3,9
三门峡,15123-128,三门峡灵宝环城桥西-HLHF-1,15123,三门峡灵宝环城桥西-HLHF,38400,9,0,3,18838,华为,110.86657,34.51225,宏站,70,24,6,4,10
三门峡,15123-129,三门峡灵宝环城桥西-HLHF-2,15123,三门峡灵宝环城桥西-HLHF,38400,10,1,3,18838,华为,110.86657,34.51225,宏站,140,24,6,1,7
三门峡,15123-130,三门峡灵宝环城桥西-HLHF-3,15123,三门峡灵宝环城桥西-HLHF,38400,11,2,3,18838,华为,110.86657,34.51225,宏站,300,24,6,4,10
三门峡,15124-128,三门峡灵宝开源矿业-HLHF-1,15124,三门峡灵宝开源矿业-HLHF,38400,402,0,134,14499,华为,110.882195,34.557733,宏站,0,20,6,2,8
三门峡,15124-129,三门峡灵宝开源矿业-HLHF-2,15124,三门峡灵宝开源矿业-HLHF,38400,403,1,134,14499,华为,110.882195,34.557733,宏站,120,20,6,2,8
三门峡,15124-130,三门峡灵宝开源矿业-HLHF-3,15124,三门峡灵宝开源矿业-HLHF,38400,404,2,134,14499,华为,110.882195,34.557733,宏站,230,20,6,2,8
三门峡,15125-128,三门峡渑池五里河加油站-HLHF-1,15125,三门峡渑池五里河加油站-HLHF,38400,152,2,50,14563,华为,111.78267,34.75653,宏站,80,20,6,3,9
三门峡,15125-129,三门峡渑池五里河加油站-HLHF-2,15125,三门峡渑池五里河加油站-HLHF,38400,151,1,50,14563,华为,111.78267,34.75653,宏站,160,20,6,3,9
三门峡,15125-130,三门峡渑池五里河加油站-HLHF-3,15125,三门峡渑池五里河加油站-HLHF,38400,150,0,50,14563,华为,111.78267,34.75653,宏站,250,20,6,3,9
三门峡,15127-128,三门峡灵宝涧口新村北-HLHF-1,15127,三门峡灵宝涧口新村北-HLHF,38400,229,1,76,14483,华为,110.90301,34.51259,宏站,50,34,6,2,8
三门峡,15127-129,三门峡灵宝涧口新村北-HLHF-2,15127,三门峡灵宝涧口新村北-HLHF,38400,228,0,76,14483,华为,110.90299,34.51259,宏站,200,34,6,2,8
三门峡,15127-130,三门峡灵宝涧口新村北-HLHF-3,15127,三门峡灵宝涧口新村北-HLHF,38400,230,2,76,14483,华为,110.90299,34.51259,宏站,300,34,6,4,10
三门峡,15128-128,三门峡灵宝新凌铅业-HLHF-1,15128,三门峡灵宝新凌铅业-HLHF,38400,136,1,45,14483,华为,110.88981,34.49837,宏站,20,29,6,4,10
三门峡,15128-129,三门峡灵宝新凌铅业-HLHF-2,15128,三门峡灵宝新凌铅业-HLHF,38400,135,0,45,14483,华为,110.88981,34.49837,宏站,130,29,6,2,8
三门峡,15128-130,三门峡灵宝新凌铅业-HLHF-3,15128,三门峡灵宝新凌铅业-HLHF,38400,137,2,45,14483,华为,110.88981,34.49837,宏站,270,29,6,2,8
三门峡,15130-128,三门峡陕县鸿美铝业-HLHF-1,15130,三门峡陕县鸿美铝业-HLHF,38400,151,1,50,14387,华为,111.05768,34.71039,宏站,15,28,6,6,12
三门峡,15130-129,三门峡陕县鸿美铝业-HLHF-2,15130,三门峡陕县鸿美铝业-HLHF,38400,150,0,50,14387,华为,111.05768,34.71039,宏站,100,28,6,2,8
三门峡,15130-130,三门峡陕县鸿美铝业-HLHF-3,15130,三门峡陕县鸿美铝业-HLHF,38400,152,2,50,14387,华为,111.05768,34.71039,宏站,250,28,6,5,11
三门峡,15131-128,三门峡陕县五原村口-HLHF-1,15131,三门峡陕县五原村口-HLHF,38400,2,2,0,14387,华为,111.04788,34.67647,宏站,50,33,6,2,8
三门峡,15131-129,三门峡陕县五原村口-HLHF-2,15131,三门峡陕县五原村口-HLHF,38400,0,0,0,14387,华为,111.04788,34.67647,宏站,200,33,6,2,8
三门峡,15131-130,三门峡陕县五原村口-HLHF-3,15131,三门峡陕县五原村口-HLHF,38400,1,1,0,14387,华为,111.04788,34.67647,宏站,290,33,6,2,8
三门峡,15132-128,三门峡陕县官路沟-HLHF-1,15132,三门峡陕县官路沟-HLHF,38400,219,0,73,14387,华为,111.03008,34.70316,宏站,10,28,6,2,8
三门峡,15132-129,三门峡陕县官路沟-HLHF-2,15132,三门峡陕县官路沟-HLHF,38400,220,1,73,14387,华为,111.03008,34.70316,宏站,100,28,6,2,8
三门峡,15132-130,三门峡陕县官路沟-HLHF-3,15132,三门峡陕县官路沟-HLHF,38400,221,2,73,14387,华为,111.03008,34.70316,宏站,210,28,6,2,8
三门峡,15133-128,三门峡陕县官庄北-HLHF-1,15133,三门峡陕县官庄北-HLHF,38400,308,2,102,14387,华为,111.04709,34.71868,宏站,70,28,6,4,10
三门峡,15133-129,三门峡陕县官庄北-HLHF-2,15133,三门峡陕县官庄北-HLHF,38400,307,1,102,14387,华为,111.04709,34.71868,宏站,160,28,6,4,10
三门峡,15133-130,三门峡陕县官庄北-HLHF-3,15133,三门峡陕县官庄北-HLHF,38400,306,0,102,14387,华为,111.04709,34.71868,宏站,270,28,6,4,10
三门峡,15134-128,三门峡灵宝豫灵南马庄-HLHF-1,15134,三门峡灵宝豫灵南马庄-HLHF,38400,57,0,19,14435,华为,110.38802,34.53048,宏站,20,23,6,3,9
三门峡,15134-129,三门峡灵宝豫灵南马庄-HLHF-2,15134,三门峡灵宝豫灵南马庄-HLHF,38400,59,2,19,14435,华为,110.38802,34.53048,宏站,90,23,6,3,9
三门峡,15134-130,三门峡灵宝豫灵南马庄-HLHF-3,15134,三门峡灵宝豫灵南马庄-HLHF,38400,58,1,19,14435,华为,110.38802,34.53048,宏站,260,23,6,3,9
三门峡,15135-128,三门峡灵宝豫灵姚子头-HLHF-1,15135,三门峡灵宝豫灵姚子头-HLHF,38400,281,2,93,14435,华为,110.403384,34.523616,宏站,60,28,6,3,9
三门峡,15135-129,三门峡灵宝豫灵姚子头-HLHF-2,15135,三门峡灵宝豫灵姚子头-HLHF,38400,280,1,93,14435,华为,110.403384,34.523616,宏站,200,28,6,3,9
三门峡,15135-130,三门峡灵宝豫灵姚子头-HLHF-3,15135,三门峡灵宝豫灵姚子头-HLHF,38400,279,0,93,14435,华为,110.403384,34.523616,宏站,310,28,6,3,9
三门峡,15136-128,三门峡灵宝豫灵豫赣矿业-HLHF-1,15136,三门峡灵宝豫灵豫赣矿业-HLHF,38400,150,0,50,14435,华为,110.402783,34.532029,宏站,40,23,6,3,9
三门峡,15136-129,三门峡灵宝豫灵豫赣矿业-HLHF-2,15136,三门峡灵宝豫灵豫赣矿业-HLHF,38400,151,1,50,14435,华为,110.402783,34.532029,宏站,200,23,6,3,9
三门峡,15136-130,三门峡灵宝豫灵豫赣矿业-HLHF-3,15136,三门峡灵宝豫灵豫赣矿业-HLHF,38400,152,2,50,14435,华为,110.402783,34.532029,宏站,330,23,6,3,9
三门峡,15137-128,三门峡灵宝豫灵上寨村-HLHF-1,15137,三门峡灵宝豫灵上寨村-HLHF,38400,317,2,105,14435,华为,110.406622,34.539633,宏站,60,38,6,3,9
三门峡,15137-129,三门峡灵宝豫灵上寨村-HLHF-2,15137,三门峡灵宝豫灵上寨村-HLHF,38400,316,1,105,14435,华为,110.406622,34.539633,宏站,190,38,6,3,9
三门峡,15137-130,三门峡灵宝豫灵上寨村-HLHF-3,15137,三门峡灵宝豫灵上寨村-HLHF,38400,315,0,105,14435,华为,110.406622,34.539633,宏站,270,38,6,3,9
三门峡,15138-128,三门峡灵宝宝一讯-HLHF-1,15138,三门峡灵宝宝一讯-HLHF,38400,500,2,166,18836,华为,110.93934,34.52923,宏站,310,38,6,3,9
三门峡,15138-129,三门峡灵宝宝一讯-HLHF-2,15138,三门峡灵宝宝一讯-HLHF,38400,499,1,166,18836,华为,110.93934,34.52923,宏站,60,38,6,3,9
三门峡,15138-130,三门峡灵宝宝一讯-HLHF-3,15138,三门峡灵宝宝一讯-HLHF,38400,498,0,166,18836,华为,110.93934,34.52923,宏站,180,38,6,3,9
三门峡,15139-128,三门峡灵宝森林监控中心-HLHF-1,15139,三门峡灵宝森林监控中心-HLHF,38400,340,1,113,18836,华为,110.94674,34.52203,宏站,40,20,6,3,9
三门峡,15139-129,三门峡灵宝森林监控中心-HLHF-2,15139,三门峡灵宝森林监控中心-HLHF,38400,339,0,113,18836,华为,110.94674,34.52203,宏站,130,20,6,3,9
三门峡,15139-130,三门峡灵宝森林监控中心-HLHF-3,15139,三门峡灵宝森林监控中心-HLHF,38400,341,2,113,18836,华为,110.94674,34.52203,宏站,300,20,6,3,9
三门峡,15140-128,三门峡灵宝朱阳家园-HLHF-1,15140,三门峡灵宝朱阳家园-HLHF,38400,305,2,101,18832,华为,110.71061,34.31871,宏站,20,11,6,3,9
三门峡,15140-129,三门峡灵宝朱阳家园-HLHF-2,15140,三门峡灵宝朱阳家园-HLHF,38400,304,1,101,18832,华为,110.71061,34.31871,宏站,210,11,6,3,9
三门峡,15141-128,三门峡古窑-HLHF-1,15141,三门峡古窑-HLHF,38400,484,1,161,18833,华为,111.24088,34.78671,宏站,50,11,6,2,8
三门峡,15141-129,三门峡古窑-HLHF-2,15141,三门峡古窑-HLHF,38400,485,2,161,18833,华为,111.24088,34.78671,宏站,240,11,6,2,8
三门峡,15142-128,三门峡河之南-HLHF-1,15142,三门峡河之南-HLHF,38400,133,1,44,14387,华为,111.123137,34.763367,宏站,30,11,3,3,6
三门峡,15142-129,三门峡河之南-HLHF-2,15142,三门峡河之南-HLHF,38400,132,0,44,14387,华为,111.123137,34.763367,宏站,250,11,3,3,6
三门峡,15143-128,三门峡候家坡-HLHF-1,15143,三门峡候家坡-HLHF,38400,317,2,105,14339,华为,111.322817,34.816253,宏站,40,11,3,2,5
三门峡,15143-129,三门峡候家坡-HLHF-2,15143,三门峡候家坡-HLHF,38400,315,0,105,14339,华为,111.322817,34.816253,宏站,240,11,3,2,5
三门峡,15144-128,三门峡九华纺织厂-HLHF-1,15144,三门峡九华纺织厂-HLHF,38400,446,2,148,14371,华为,111.23361,34.76678,宏站,60,38,3,1,4
三门峡,15144-129,三门峡九华纺织厂-HLHF-2,15144,三门峡九华纺织厂-HLHF,38400,444,0,148,14371,华为,111.23361,34.76678,宏站,130,38,3,1,4
三门峡,15145-128,三门峡灵宝碑基-HLHF-1,15145,三门峡灵宝碑基-HLHF,38400,451,1,150,18836,华为,111.01924,34.51181,宏站,60,48,3,1,4
三门峡,15145-129,三门峡灵宝碑基-HLHF-2,15145,三门峡灵宝碑基-HLHF,38400,452,2,150,18836,华为,111.01924,34.51181,宏站,120,48,3,1,4
三门峡,15145-130,三门峡灵宝碑基-HLHF-3,15145,三门峡灵宝碑基-HLHF,38400,450,0,150,18836,华为,111.01924,34.51181,宏站,270,48,3,2,5
三门峡,15146-128,三门峡灵宝北沟-HLHF-1,15146,三门峡灵宝北沟-HLHF,38400,33,0,11,14355,华为,110.674881,34.549305,宏站,30,43,3,1,4
三门峡,15146-129,三门峡灵宝北沟-HLHF-2,15146,三门峡灵宝北沟-HLHF,38400,34,1,11,14355,华为,110.674881,34.549305,宏站,200,43,3,3,6
三门峡,15146-130,三门峡灵宝北沟-HLHF-3,15146,三门峡灵宝北沟-HLHF,38400,35,2,11,14355,华为,110.674881,34.549305,宏站,335,43,3,1,4
三门峡,15147-128,三门峡灵宝常卯村-HLHF-1,15147,三门峡灵宝常卯村-HLHF,38400,387,0,129,14355,华为,110.75248,34.52993,宏站,100,10,3,2,5
三门峡,15147-129,三门峡灵宝常卯村-HLHF-2,15147,三门峡灵宝常卯村-HLHF,38400,388,1,129,14355,华为,110.75248,34.52993,宏站,180,10,3,1,4
三门峡,15147-130,三门峡灵宝常卯村-HLHF-3,15147,三门峡灵宝常卯村-HLHF,38400,389,2,129,14355,华为,110.75248,34.52993,宏站,300,10,3,2,5
三门峡,15148-128,三门峡灵宝朝阳-HLHF-1,15148,三门峡灵宝朝阳-HLHF,38400,97,1,32,18836,华为,111.036465,34.456449,宏站,0,43,3,3,6
三门峡,15148-129,三门峡灵宝朝阳-HLHF-2,15148,三门峡灵宝朝阳-HLHF,38400,96,0,32,18836,华为,111.036465,34.456449,宏站,120,43,3,1,4
三门峡,15148-130,三门峡灵宝朝阳-HLHF-3,15148,三门峡灵宝朝阳-HLHF,38400,98,2,32,18836,华为,111.036465,34.456449,宏站,240,43,3,1,4
三门峡,15149-128,三门峡灵宝程村藏马峪矿区-HLHF-1,15149,三门峡灵宝程村藏马峪矿区-HLHF,38400,127,1,42,18835,华为,110.57753,34.47865,宏站,0,10,3,1,4
三门峡,15149-129,三门峡灵宝程村藏马峪矿区-HLHF-2,15149,三门峡灵宝程村藏马峪矿区-HLHF,38400,128,2,42,18835,华为,110.57753,34.47865,宏站,120,10,3,1,4
三门峡,15149-130,三门峡灵宝程村藏马峪矿区-HLHF-3,15149,三门峡灵宝程村藏马峪矿区-HLHF,38400,129,0,43,18835,华为,110.57753,34.47865,宏站,0,5,3,1,4
三门峡,15149-131,三门峡灵宝程村藏马峪矿区-HLHF-4,15149,三门峡灵宝程村藏马峪矿区-HLHF,38400,130,1,43,18835,华为,110.57753,34.47865,宏站,120,5,3,1,4
三门峡,15150-128,三门峡灵宝程村焕池金矿-HLHF-1,15150,三门峡灵宝程村焕池金矿-HLHF,38400,493,1,164,18835,华为,110.57323,34.47361,宏站,60,10,6,4,10
三门峡,15150-129,三门峡灵宝程村焕池金矿-HLHF-2,15150,三门峡灵宝程村焕池金矿-HLHF,38400,494,2,164,18835,华为,110.57323,34.47361,宏站,150,10,6,4,10
三门峡,15151-128,三门峡灵宝东村-HLHF-1,15151,三门峡灵宝东村-HLHF,38400,290,2,96,18836,华为,111.054911,34.445212,宏站,0,48,6,2,8
三门峡,15151-129,三门峡灵宝东村-HLHF-2,15151,三门峡灵宝东村-HLHF,38400,288,0,96,18836,华为,111.054911,34.445212,宏站,100,48,6,3,9
三门峡,15151-130,三门峡灵宝东村-HLHF-3,15151,三门峡灵宝东村-HLHF,38400,289,1,96,18836,华为,111.054911,34.445212,宏站,260,48,6,3,9
三门峡,15152-128,三门峡灵宝东里-HLHF-1,15152,三门峡灵宝东里-HLHF,38400,404,2,134,18835,华为,110.949539,34.443183,宏站,310,43,6,3,9
三门峡,15152-129,三门峡灵宝东里-HLHF-2,15152,三门峡灵宝东里-HLHF,38400,402,0,134,18835,华为,110.949539,34.443183,宏站,100,43,6,3,9
三门峡,15152-130,三门峡灵宝东里-HLHF-3,15152,三门峡灵宝东里-HLHF,38400,403,1,134,18835,华为,110.949539,34.443183,宏站,200,43,6,3,9
三门峡,15153-128,三门峡灵宝风脉寺-HLHF-1,15153,三门峡灵宝风脉寺-HLHF,38400,246,0,82,18835,华为,110.884709,34.449258,宏站,10,43,6,3,9
三门峡,15153-129,三门峡灵宝风脉寺-HLHF-2,15153,三门峡灵宝风脉寺-HLHF,38400,248,2,82,18835,华为,110.884709,34.449258,宏站,120,43,6,3,9
三门峡,15153-130,三门峡灵宝风脉寺-HLHF-3,15153,三门峡灵宝风脉寺-HLHF,38400,247,1,82,18835,华为,110.884709,34.449258,宏站,265,43,6,3,9
